index,showTime,danmuType,color,fontSize,content,submitTime,sender
"617","174.257","R2L","FFFFFF","25","好奇心能杀死任何人","1514542386","4f1f9a43"
"618","175.701","R2L","FFFFFF","25","警察叔叔那？","1545173243","483af51"
"619","168.856","TOP","F0AB2A","25","午夜胸灵那个你出来，我保证不打死你233","1518575948","45828a6f"
"620","167.93","R2L","FFFFFF","25","王祖贤？","1512896480","b2282495"
"621","171.059","R2L","FFFFFF","25","那电脑可不可以","1513591255","d84a7350"
"622","167.6","R2L","FFFFFF","25","弹幕护体","1531724666","99dc3ce2"
"623","170.109","R2L","FFFFFF","25","qwq弹幕呐！有点怕","1512379388","bfe811b8"
"624","166.52","R2L","FFFFFF","25","七日之后，必死无疑","1520261360","b6cabeda"
"625","170.875","R2L","FFFFFF","25","6666","1523185665","381276ca"
"626","161.18","R2L","E70012","25","要是贞子晚上找我来，哼哼，你就给我等着吧","1564478629","3faf51d1"
"627","163.121","R2L","FFFFFF","25","bgm 如果蜗牛有爱情配乐 推理","1526397788","49d6794b"
"628","162.005","R2L","FFFFFF","25","午夜胸灵之精子缠身","1513415209","494a0e20"
"629","159.232","R2L","FFFFFF","25","1998年的妹子果然漂亮","1512648078","5443d075"
"630","156.249","R2L","FFFFFF","25","山村贞子","1562299943","834df3d9"
"631","156.228","R2L","FF0000","25","原著里贞子是双性人，而且是病毒","1531660490","b312795"
"632","156.84","R2L","FFFFFF","25","三体里的智子不是粒子吗","1515222440","f5ae923f"
"633","152.074","R2L","FFFFFF","25","我徐璈弹幕护体  弹幕呢","1514434987","3e9686a4"
"634","152.686","R2L","FFFFFF","25","弹幕护体","1512382771","ceeb712"
"635","153.901","R2L","FFFFFF","25","阳一跟贞子瞪眼玩","1512749186","997c0cc4"
"636","144.34","R2L","FFFFFF","25","人没有那么容易被吓死","1512569477","cd73b1bd"
"637","146.976","R2L","FFFF00","25","这里面美女还是挺多的","1512385883","c0d05b64"
"638","144.795","R2L","FFFFFF","25","好美","1532486674","cd1d3e25"
"639","145.3","R2L","FFFFFF","25","带儿子还","1512389570","13f4b856"
"640","147.462","R2L","FFFFFF","25","弹幕呢","1513335704","8d8bb3f6"
"641","147.399","R2L","FFFFFF","25","东北大榛子","1512567125","c7f2f065"
"642","146.14","R2L","FFFFFF","25","贞子，其实是病毒","1528979062","d2afa87c"
"643","144.433","R2L","FFFFFF","25","你们都看过。","1512569391","90df899e"
"644","149.619","R2L","FFFFFF","25","松岛菜菜子好美","1514200657","c990f9bf"
"645","149.274","R2L","FFFFFF","25","贞子大长腿","1515426138","21efbcba"
"646","148.781","R2L","009843","25","智子是派来地球杀光地球人的……","1512455844","53cb643b"
"647","145.469","R2L","FFFFFF","25","日本的鬼最不讲道理","1516842659","2223461"
"648","143.061","R2L","FFFFFF","25","SCP来收容一下’","1560614216","15f75b36"
"649","141.684","R2L","FFFFFF","25","我没有手机zz","1543526712","fa9a5053"
"650","140.44","R2L","FEF102","25","看到录像带的只能活到2199年，好可怕!","1512455810","53cb643b"
"651","141.629","R2L","FFFFFF","25","人民的贞子","1565945435","478d516"
"652","139.7","R2L","FFFFFF","25","我看过贞子的本子（ಡωಡ) ","1512386346","35251efb"
"653","141.32","R2L","FFFFFF","25","漂亮啊","1537696904","a71e4c78"
"654","139.643","R2L","FFFFFF","25","怕","1514616782","6c76b00"
"655","139.805","R2L","E2027F","25","贞子","1518674352","61b19a80"
"656","141.718","R2L","FFFFFF","25","尸鬼封尽","1565679317","9226c2c2"
"657","141.154","R2L","FFFFFF","25","松岛菜菜子","1514107825","2a7a9b19"
"658","143.955","R2L","FFFFFF","25","我只敢听声音，不敢看画面","1557515380","40e09e43"
"659","142.734","R2L","FFFFFF","25","弹幕呢","1545530765","cdb16dfc"
"660","143.443","BOTTOM","FF0000","25","还有一个人  你好","1521188798","7a1ef086"
"661","142.25","R2L","FFFFFF","25","松岛莱莱子？","1512382109","a6f1641f"
"662","139.534","R2L","FFFFFF","25","不吓人  这个","1513387948","42322acc"
"663","137.937","R2L","FFFFFF","25","午夜凶铃……看完小说的表示……这是科幻片……","1512450791","14a704d9"
"664","136.701","TOP","FFFFFF","25","姐姐我想要那个，诺，下不为例","1512392326","fbf35dd6"
"665","134.374","R2L","FFFFFF","25","承包菜菜子","1512392481","729c5afc"
"666","138.558","R2L","FFFFFF","25","贞子是厕所的那个吧..","1533020421","f398d5fc"
"667","135.105","R2L","FFFFFF","25","肾上腺素极速增加，心脏骤停","1512426062","58d7e11c"
"668","135.256","R2L","FFFFFF","25","好帅","1512802714","912d273b"
"669","133.747","R2L","CC0273","25","小说里浅川是男的","1558682415","f92d5e3c"
"670","136.547","R2L","FFFFFF","25","剋","1538636114","ea16acde"
"671","134.354","R2L","FFFFFF","25","好漂亮","1512566507","3686e82b"
"672","133.571","R2L","FFFFFF","25","女神","1512543122","79df5a21"
"673","130.878","R2L","E70012","25","你还有一个星期的生命好好享受吧","1521715713","25817ee"
"674","129.129","TOP","FFFFFF","25","老子就不怕，因为我家座机都拆了","1512997462","dea1427b"
"675","131.008","R2L","FFFFFF","25","弹幕护体必须的","1514434966","3e9686a4"
"676","129.082","R2L","FFFFFF","25","这种鬼也就在日本，有能耐来天师府，保证用雷劈死它","1515499465","346ab04b"
"677","129.449","R2L","FFFFFF","25","漏尿","1512387991","4fb8c495"
"678","129.018","R2L","E70012","25","记者是松岛菜菜子诶","1540725567","36954e9e"
"679","124.021","R2L","FFFFFF","25","这部电影不过是心理暗示运用的很好罢了","1518529358","1badf3de"
"680","122.286","R2L","FFFFFF","25","好美啊","1548504194","683b8af4"
"681","123.683","R2L","FFFFFF","25","女主","1562299911","834df3d9"
"682","127.1","R2L","FEF102","25","反町嫂","1512455750","53cb643b"
"683","126.981","R2L","FFFFFF","25","心脏顿时停止","1512380236","be1a6f6"
"684","124.498","R2L","FFFFFF","25","弹幕护体","1527145169","10f4d749"
"685","124.677","R2L","FFFFFF","25","女演员都好美，这根本不恐怖","1513589796","b27d0541"
"686","125.378","R2L","FFFFFF","25","菜菜子","1566727842","7d9b02de"
"687","125.159","R2L","FFFFFF","25","表示11岁看过这个版本，今年17，","1520261303","b6cabeda"
"688","125.204","R2L","FFFFFF","25","吓死就是肾上腺激素分泌过多然后就。。。挂了","1512385166","1839b80"
"689","116.668","R2L","FFFFFF","25","再过几年就不害怕了，因为电话都没了","1512566489","3686e82b"
"690","120.466","R2L","FFFFFF","25","放开这些妹子让我来","1512873315","2ed4b238"
"691","120.34","R2L","FFFFFF","25","其实是个死于天花病毒，看了录像带病毒会进去身体一星期病发","1543630002","f92d5e3c"
"692","120.49","R2L","FFFFFF","25","不用弹幕护体了  午夜凶铃没有可怕的镜头  真正吓人的是气氛","1512407050","10439390"
"693","120.957","R2L","FFFFFF","25","吓……吓死的","1538459390","b312ff60"
"694","118.942","R2L","FFFFFF","25","吓","1526442617","70170db8"
"695","118.205","R2L","FFFFFF","25","。。。第三个人在这","1520671887","fdb82bff"
"696","120.746","R2L","FFFFFF","25","冬月老师，你怎么改行了","1516789209","18253f77"
"697","117.4","R2L","FFFFFF","25","这片和同学一起看的，有些表情真的好笑","1524281608","ac893bdd"
"698","115.475","TOP","FFFFFF","25","弹幕护体","1512378742","ce1e560"
"699","113.98","R2L","E70012","25","米西米西，滑不拉吉，如果你不拉稀，我就不能米西","1564478562","3faf51d1"
"700","115.081","R2L","E70012","25","弹幕h发起来","1518495811","fa6863c0"
"701","114.541","R2L","FFFFFF","25","午夜凶铃的音效真的加分了","1529227946","6d76fddf"
"702","113.831","R2L","FFFFFF","25","弹幕护体","1512382656","ceeb712"
"703","113.608","R2L","FFFFFF","25","弹幕呢","1512794355","8ca101e3"
"704","107.242","TOP","FFFFFF","25","然后爸妈敲门回来了，谁知隔天报纸看见爸妈车祸了","1512387583","cb365008"
"705","109.712","R2L","FFFFFF","25","还好现在没电话了","1527849926","19ee292d"
"706","108.841","R2L","FFFFFF","25","工口","1512795477","53c88e6e"
"707","106.282","R2L","FFFFFF","25","可带劲了","1527145151","10f4d749"
"708","106.553","R2L","FFFFFF","25","摩西摩西","1512382443","294f2a13"
"709","109.687","R2L","FFFFFF","25","吓死是一种怎样的体验","1512380349","ada0a6f0"
"710","105.235","R2L","FFFFFF","25","鬼来电?","1533538623","11dd30f"
"711","103.546","R2L","FFFFFF","25","不作死，就是不会死","1513076008","d64f218b"
"712","102.22","R2L","FFFFFF","25","没弹幕没安全感","1512377484","1bb1b221"
"713","100.335","R2L","FFFFFF","25","惊声尖笑","1512436364","fac36baf"
"714","104.25","TOP","FEF102","25","您好这里是中国移动话费流量查询直通车","1513647872","5d9cfadf"
"715","103.168","R2L","FFFFFF","25","我觉得鬼来电系列都很好","1525557593","b164397d"
"716","101.024","R2L","E70012","25","看着铃声？","1513480528","7bb26214"
"717","97.581","R2L","FFFFFF","25","看着诡异的电话铃声？有语病，这是病句","1512381704","b2464f4d"
"718","96.897","R2L","FFFFFF","25","哦吼吼吼","1562299884","834df3d9"
"719","98.24","BOTTOM","CC0000","25","有三个人在跟我看....","1516515469","d18361f4"
"720","99.74","R2L","FEF102","25","你好，我是工商银行电话访问工号9527……","1512455589","53cb643b"
"721","92.712","R2L","FFFFFF","25","张震讲鬼故事的午夜铃音","1526438612","4261bbec"
"722","92.117","R2L","FFFFFF","25","说话啊","1564669113","82153231"
"723","91.579","R2L","FFFFFF","25","不作不死","1512396614","73bf91a9"
"724","93.934","R2L","FFFFFF","25","求高能君","1515152574","66e78d9"
"725","93.641","R2L","FFFFFF","25","七日杀","1519223684","ec8b4c5a"
"726","91.319","R2L","E70012","25","好好看","1533371272","cc285f91"
"727","83.341","R2L","FFFFFF","25","恐怖游轮bgm","1512379206","a0ace616"
"728","84.604","R2L","FFFFFF","25","前方百合","1536988326","5fb2203d"
"729","88.72","TOP","E70012","25","seven days","1518765783","9035eefa"
"730","79.219","R2L","FFFFFF","25","恐怖游轮的BGM？","1515410540","361efc24"
"731","82.116","R2L","FFFFFF","25","她在狂笑","1562299869","834df3d9"
"732","78.979","R2L","FFFFFF","25","竹内结子我女神阿阿阿啊啊我要嫁给她！！！","1534391366","ade82dee"
"733","83.131","R2L","FFFFFF","25","惊声尖笑3","1513415130","494a0e20"
"734","79.441","R2L","FFFFFF","25","日韩恐怖片总是不缺美女","1512543067","79df5a21"
"735","81.334","R2L","FFFFFF","25","竹内结子这时候好像15岁","1512562655","3eb9032"
"736","81.205","R2L","FFFFFF","25","恐怖游轮的bgm！","1545555782","6ee06e67"
"737","73.24","R2L","FEF102","25","坑弟","1512455503","53cb643b"
"738","75.138","R2L","FFFFFF","25","这是结子姐姐？好嫩啊！赛高","1533826942","8850ed1b"
"739","76.393","R2L","FFFFFF","25","竹内顺子（滑稽）","1519376477","4830236b"
"740","74.641","R2L","FFFFFF","25","的确也是导演安排的","1518170495","b92d9930"
"741","76.964","R2L","FFFFFF","25","配樂的可是川井憲次大神。","1517822370","6b6c2c96"
"742","73.586","R2L","FFFF00","25","可惜这里面没有金发美女","1512385810","c0d05b64"
"743","67.684","R2L","FFFFFF","25","刚看到这里我的电话响了 吓一跳","1512379672","a231924f"
"744","71.381","TOP","FFFFFF","25","竹内结子啊！","1512382803","18083343"
"745","68.436","R2L","FFFFFF","25","我看的原版","1519791325","c59ba4c5"
"746","70.413","R2L","CC0273","25","物业凶铃的够啦！ hhhhh","1558682338","f92d5e3c"
"747","66.655","R2L","FFFFFF","25","6666666","1512378073","9a21dd5"
"748","70.481","R2L","FFFFFF","25","物业胸领","1512795440","53c88e6e"
"749","69.422","R2L","FFFFFF","25","14岁的我就看","1552991966","3e43ea3b"
"750","69.62","TOP","FF0000","25","看了惊声尖笑之后一点都不觉得恐怖，甚至还想笑……","1512984943","daad4555"
"751","61.075","R2L","FFFFFF","25","1","1561121014","ad5da388"
"752","64.98","R2L","FFFFFF","25","现在的是删减版版的","1526438508","4261bbec"
"753","65.751","R2L","FFFFFF","25","3个人..","1516515437","d18361f4"
"754","61.499","R2L","FFFFFF","25","物业凶铃，笑死","1512390685","d0c2d1dc"
"755","64.907","R2L","E70012","25","这女孩子长得好像小田切让","1540725486","36954e9e"
"756","61.949","R2L","FFFFFF","25","我还没有18岁","1518058836","ab34d917"
"757","63.483","R2L","FFFFFF","25","好恐怖的BGM","1512382400","294f2a13"
"758","59.298","R2L","FFFFFF","25","急急如律令","1562299846","834df3d9"
"759","57.427","R2L","FFFFFF","25","松岛菜菜子女神啊","1513010770","660b042d"
"760","58.348","R2L","FFFFFF","25","一起一起","1512397089","236352ea"
"761","59.419","R2L","FFFFFF","25","诸君，我有个大胆的想法","1512390488","5c352d67"
"762","58.529","R2L","FFFFFF","25","1","1546228753","a1aa8954"
"763","59.741","R2L","FFFFFF","25","98年日本的电视还这么low","1512447738","43b1cc9"
"764","58.285","R2L","FFFFFF","25","1","1548587984","79087499"
"765","58.556","R2L","FFFFFF","25","为什么没有人说话的声音 只有背景音乐跟字幕","1512545344","9b36d81d"
"766","60.718","R2L","FFFFFF","25","1","1535641116","798c2d73"
"767","56.08","R2L","E70012","25","物业凶铃哈哈哈哈","1512393845","6b1cd7d5"
"768","57.779","R2L","E70012","25","物业:开门开门，社区送温暖","1512393847","6b1cd7d5"
"769","50.517","R2L","FFFFFF","25","bgm恐怖","1512380909","7e1e5d8a"
"770","50.046","TOP","FFFFFF","25","没到18岁的打1","1512383979","b495e0d1"
"771","54.721","R2L","E70012","25","1","1534655280","f9fa6e65"
"772","54.061","R2L","FFFFFF","25","看过  现在没感觉了","1512384433","6ced2f9b"
"773","52.615","R2L","FFFFFF","25","突然害怕","1513307225","144b6adc"
"774","54.421","R2L","FFFFFF","25","1","1519881412","50349264"
"775","51.383","R2L","FFFFFF","25","这种鬼也就在日本，有能耐来天师府，保证用雷劈死它","1515499513","346ab04b"
"776","52.089","R2L","FFFFFF","25","我看午夜凶铃的是美国版的。。。","1512473768","b6cfe16b"
"777","50.283","R2L","FFFFFF","25","3","1516515422","d18361f4"
"778","54.581","R2L","E70012","25","弹幕护体","1518495741","fa6863c0"
"779","52.889","R2L","FFFFFF","25","我害怕","1512396131","89beb38a"
"780","51.723","R2L","FFFFFF","25","有高能吗","1531475426","235d2350"
"781","51.33","R2L","FFFFFF","25","竹内结子","1512397427","da6bf9bf"
"782","55.303","R2L","FFFFFF","25","把电视关了2333333","1512379169","59b006c0"
"783","50.883","R2L","FFFFFF","25","偷偷承包空屏","1512385641","87f22e57"
"784","49.297","R2L","FFFFFF","25","有点怕啊","1513329310","36a35876"
"785","47.124","R2L","FFFFFF","25","103","1547347208","e66cacf3"
"786","47.819","R2L","E70012","25","追番追多了对日语都没什么异样的感觉了(=_=)","1531656154","d51647bb"
"787","44.906","R2L","FFFFFF","25","@三体，，你们的机器人跑错片场了","1512390384","3627a143"
"788","48.912","R2L","FFFFFF","25","弹幕护体","1512382608","ceeb712"
"789","49.059","R2L","FFFFFF","25","智树性转就叫智子","1512388769","dca32968"
"790","48.85","R2L","FFFFFF","25","弹幕护体","1519287689","4322033e"
"791","48.712","R2L","FFFFFF","25","我看过那个《报告老板》贞子抗日....","1512724869","bb56c8ac"
"792","46.317","R2L","FFFFFF","25","17岁半的我  瑟瑟发抖","1512489802","b75cfe63"
"793","46.164","R2L","FFFFFF","25","有没有护眼","1513744585","236ce015"
"794","48.358","TOP","FFFFFF","25","正常人看贞子都是先看前面好吧","1512387437","cb365008"
"795","43.732","R2L","FFFFFF","25","13","1550475262","c213b209"
"796","43.256","R2L","FFFFFF","25","智子！","1531459201","c6567da8"
"797","40.759","R2L","FFFFFF","25","看过噢","1512386261","cb43b0ed"
"798","42.864","R2L","FFFFFF","25","13岁经过","1525782154","556ddab0"
"799","41.799","R2L","FFFFFF","25","美美加智子等于美智子？？？大野智？？。","1512894070","2b490028"
"800","40.13","R2L","FFFFFF","25","看到智子只想到三体的我觉得你们好可怜……","1512490657","6a0c91e"
"801","39.853","R2L","FFFFFF","25","99","1547347200","e66cacf3"
"802","41.414","R2L","FFFFFF","25","我3岁","1534398149","abc9d5ae"
"803","38.08","R2L","FFFFFF","25","原版小说其实是一个类似黑客帝国的故事，硬生生给整成灵异了。","1512445008","e3135910"
"804","36.42","R2L","FEF102","25","智子!?三体统治之日不远矣!","1512455460","53cb643b"
"805","35.686","R2L","FFFFFF","25","智子会害怕？你怕是石乐志哦","1520687978","7953671a"
"806","35.271","R2L","FFFFFF","25","单身30年，鬼老子都不放过就是重口咋的","1512873218","2ed4b238"
"807","36.019","R2L","FFFFFF","25","三体。。。","1513415705","50a9ec34"
"808","37.065","R2L","FFFFFF","25","智子？","1513480754","7bb26214"
"809","37.019","R2L","FFFFFF","25","12呵呵","1522460663","b8137f0a"
"810","35.999","R2L","FFFFFF","25","小学生太多","1518967443","9643f2f"
"811","37.693","R2L","FFFFFF","25","15","1512380969","a08d2f52"
"812","34.946","R2L","FFFFFF","25","11","1518688295","aa9979c"
"813","38.821","R2L","FFFFFF","25","智子  嗯   完全不慌","1512380715","e57018f6"
"814","33.763","R2L","FFFFFF","25","15","1540020942","984a10fc"
"815","34.598","R2L","FFFFFF","25","13","1532656439","35173902"
"816","36.304","R2L","00A0EA","25","智子？？？（大野智问号脸）","1512385370","b221e76f"
"817","37.721","R2L","FFFFFF","25","13","1534948994","707384b4"
"818","33.589","R2L","FFFFFF","25","我绝对午夜凶铃没有咒怨恐怖哎","1514552661","44b87dab"
"819","37.019","R2L","E70012","25","因为害怕，所以一个人在家里看恐怖片","1533371209","cc285f91"
"820","36.32","R2L","FFFFFF","25","1","1518075278","ddbe243e"
"821","35.888","R2L","FFFFFF","25","17报道","1518018668","a23de9e7"
"822","37.598","R2L","FFFFFF","25","没感觉怎么经典，一般般吧","1514763291","3196381d"
"823","33.34","R2L","FFFFFF","25","14","1516357269","c5404692"
"824","37.68","R2L","FFFFFF","25","智子?三体人?","1516500891","adcd6fe5"
"825","35.446","R2L","FFFFFF","25","17+1","1524659889","f9341cd6"
"826","38.802","R2L","FFFFFF","25","智子？！","1512385612","87f22e57"
"827","35.199","R2L","FFFFFF","25","我12岁的时候就看了现在16岁","1547467180","9f4bc55f"
"828","35.652","R2L","FFFFFF","25","好像一开始在电影院还吓死过人。","1518097909","648e0e8b"
"829","31.283","R2L","FFFFFF","25","14","1518411992","7460ffc9"
"830","31.021","R2L","FFFFFF","25","女主美的不像话","1570966927","e5102697"
"831","31.58","R2L","FFFFFF","25","14强行观看","1541899383","4ae06931"
"832","27.969","R2L","FFFFFF","25","14hhhhh","1512808835","822885a"
"833","29.068","R2L","FFFFFF","25","我反手拿起拖鞋狂拍你，地上有啥好爬的","1522896757","1a36399a"
"834","32.459","R2L","FFFFFF","25","10","1512914962","35b5b950"
"835","27.911","R2L","FFFFFF","25","15","1531198424","bd21180a"
"836","28.801","R2L","FFFFFF","25","17","1524194291","18c9199c"
"837","29.391","R2L","FFFFFF","25","。。。强行观看","1570288991","668d131e"
"838","30.318","R2L","FFFFFF","25","我12","1517716261","142c15fb"
"839","31.874","R2L","FFFFFF","25","14在此","1534226586","152aa5ad"
"840","31.688","R2L","FFFFFF","25","390人正在观看，228条","1512382865","9726812d"
"841","31.988","R2L","FFFFFF","25","小姐姐","1529063592","272209b3"
"842","28.519","R2L","FFFFFF","25","射她","1516500867","adcd6fe5"
"843","28.503","R2L","FFFFFF","25","12岁强项观看","1519540366","fe918e11"
"844","29.449","R2L","FFFFFF","25","我看过咒怨的小说","1512410254","7249ada1"
"845","30.955","R2L","FFFFFF","25","15","1561285428","a180536c"
"846","28.38","R2L","FFFFFF","25","15","1512879732","7f21cf22"
"847","29.137","R2L","FFFFFF","25","15","1516238612","e6dea233"
"848","31.634","R2L","FFFFFF","25","14","1524986289","c17dbf38"
"849","28.202","R2L","FFFFFF","25","17","1512387577","fc11c758"
"850","29.799","R2L","FFFFFF","25","弟弟们快走吧","1539317956","ab5c0b79"
"851","30.999","R2L","FFFFFF","25","14岁强行观看","1512644621","38b2a522"
"852","27.879","R2L","FFFFFF","25","老子12","1515483221","beac244a"
"853","28.899","R2L","FFFFFF","25","我13","1512778782","25ee2c30"
"854","29.475","R2L","FFFFFF","25","也是AV爱好者的最爱","1556102272","a3470dd8"
"855","33.052","R2L","FFFFFF","25","14岁的我……","1513331447","13297202"
"856","31.323","R2L","FFFFFF","25","如果在她爬出来之前吧电视关了会什么样","1532066987","4347130a"
"857","31.287","R2L","FFFFFF","25","身材好","1533538549","11dd30f"
"858","31.603","R2L","FFFFFF","25","金龙鱼暂时破产  2333","1513087651","f1715fad"
"859","32.36","TOP","E70012","25","刷尼玛币年龄","1518179802","4ad0be42"
"860","29.36","R2L","FFFFFF","25","17.5岁","1549979599","2e336c4c"
"861","28.062","R2L","FFFFFF","25","jinglongy","1513087653","f1715fad"
"862","28.198","R2L","FFFFFF","25","16","1538825708","84204aa0"
"863","31.141","R2L","FFFFFF","25","15","1543526555","fa9a5053"
"864","29.141","R2L","FFFFFF","25","13进过","1512978240","d9619ca4"
"865","24.215","R2L","FFFFFF","25","17","1534858289","3403664a"
"866","24.599","R2L","FFFFFF","25","12","1512383050","bc52973f"
"867","24.437","R2L","FFFFFF","25","我15岁","1516858422","fe6b8fcc"
"868","24.017","R2L","FFFFFF","25","18过","1523185518","381276ca"
"869","25.08","R2L","FFFFFF","25","还好还好，我今年7旬大寿！","1547994621","738abaf"
"870","24.505","R2L","FFFFFF","25","16？？？？？","1517899960","4524d72"
"871","22.76","R2L","FFFFFF","25","12表示有点方","1564313658","981f3b50"
"872","22.478","R2L","FFFFFF","25","。。我，16","1516418987","e7ed06f7"
"873","24.413","R2L","FFFFFF","25","14的在此","1534730444","129c780c"
"874","24.835","R2L","FFFFFF","25","刚好19岁","1523106418","b5f62e38"
"875","22.258","R2L","FFFFFF","25","15的别走","1515828232","b9a319f2"
"876","27.412","R2L","FFFFFF","25","15强行观看","1515732102","7324d637"
"877","24.66","R2L","FFFFFF","25","14","1514877257","b4a741c4"
"878","22.291","R2L","E70012","25","我15","1512794486","3e589ba1"
"879","26.197","R2L","FFFFFF","25","啊","1518002349","651db729"
"880","24.281","TOP","E70012","25","记得我小学时看过，阴影","1512388309","d21b0b41"
"881","26.461","R2L","FFFFFF","25","本小姐11睡","1518160598","19e75d72"
"882","24.789","R2L","FFFFFF","25","15路过","1514536060","5bdfdf56"
"883","24.2","R2L","FEF102","25","12强行观看","1518580920","8173741b"
"884","27.132","R2L","FFFFFF","25","13","1562299814","834df3d9"
"885","22.441","R2L","FFFFFF","25","14路过","1514451938","fe07cf32"
"886","23.24","R2L","FFFFFF","25","17","1532843158","e5d97a67"
"887","27.284","R2L","FFFFFF","25","13我就看","1512706659","ec593446"
"888","23.732","R2L","FFFFFF","25","金龙鱼破产了","1512403540","8965f26"
"889","24.642","R2L","FFFFFF","25","1岁经过","1513990139","a1b4fdde"
"890","27.281","TOP","FFFFFF","25","啊……我好惨啊！我要在你J,B上写个惨字","1512384301","c9ed364f"
"891","22.241","R2L","FFFFFF","25","17","1513417867","2b48e579"
"892","26.526","R2L","FFFFFF","25","13表示。。","1513415690","50a9ec34"
"893","24.297","R2L","FFFFFF","25","14…","1519791277","c59ba4c5"
"894","24.437","R2L","FFFFFF","25","17","1545712899","3a4a0888"
"895","23.918","R2L","FFFFFF","25","11岁一点也不慌","1561359516","f8fa7d15"
"896","23.745","R2L","FFFFFF","25","我13","1512474048","a25eb0e2"
"897","23.034","R2L","FFFFFF","25","我十二我就看","1512379095","7af7372"
"898","26.413","R2L","FFFFFF","25","我18岁之前看的这个……","1520837244","dcab0b5b"
"899","25.867","R2L","FFFFFF","25","小时候觉得害怕长大了觉得如果有个小姐姐从电视里出来挺好的","1512873177","2ed4b238"
"900","24.812","R2L","FFFFFF","25","当时以为是韩国的","1530118734","38b47df7"
"901","22.397","R2L","FFFFFF","25","凌晨两点在看","1512756130","bb60b425"
"902","27.141","R2L","FFFFFF","25","我14","1512728207","7a41dbc0"
"903","25.726","R2L","00A0EA","25","12的我就要看！！！","1553993332","64ee93ad"
"904","19.374","R2L","FFFFFF","25","吓得我一星期不敢接电话和看电视","1523992725","112743aa"
"905","21.059","R2L","FFFFFF","25","16强行观看","1512407595","b76073c1"
"906","19.592","R2L","FFFFFF","25","我14","1516688674","ff07f77b"
"907","17.003","R2L","FFFFFF","25","15经过！","1512710125","c827295d"
"908","19.2","R2L","FFFFFF","25","看过最恐怖的就是咒怨","1512578916","75d20c30"
"909","20.456","R2L","FFFFFF","25","我最喜欢贞子姐了","1512787543","f21f0be"
"910","22.013","R2L","FFFFFF","25","我就看了","1531198418","bd21180a"
"911","18.621","R2L","FFFFFF","25","好，告辞","1514476985","741fad0a"
"912","21.252","R2L","FFFFFF","25","刚好18","1512379174","7cc4cf92"
"913","19.38","R2L","FFFFFF","25","我15也要看","1518679752","4405263f"
"914","19.96","R2L","FFFFFF","25","一上来就高能？","1529227843","6d76fddf"
"915","16.78","R2L","E70012","25","午夜凶铃是科幻片，不信去看小说","1512381171","94fc9a5"
"916","20.877","R2L","FFFFFF","25","原著其实是科幻小说","1558682055","f92d5e3c"
"917","21.698","R2L","FFFFFF","25","我十五就要看","1525067806","5df4eb1a"
"918","19.859","R2L","FFFFFF","25","好美啊","1565165458","6569435"
"919","17.059","R2L","FFFFFF","25","午夜凶铃我在十五岁的时候就看过了","1522391178","a84726ca"
"920","17.842","R2L","FFFFFF","25","17表示。。。","1516950712","1e9d1d62"
"921","16.739","R2L","FFFFFF","25","10岁时和小伙伴们一起看没看懂，到了13岁又看了一遍。挺吓人的","1512391421","cfa83d74"
"922","21.461","R2L","FFFFFF","25","17岁的我瑟瑟发抖","1512394604","c4b7623d"
"923","18.385","R2L","FFFFFF","25","我今年刚好18","1517063579","d1b15cae"
"924","17.16","R2L","FFFFFF","25","可爱，想。。。","1512385927","35251efb"
"925","17.915","R2L","FFFFFF","25","还差几个月18……😂","1526704334","4bc5a66e"
"926","17.301","R2L","FFFFFF","25","我15","1512395944","8120d504"
"927","19.701","R2L","E70012","25","为真田广之叔打CALL!","1512455411","53cb643b"
"928","20.421","R2L","FFFFFF","25","我早就看过了","1512379581","1a98af48"
"929","21.674","R2L","FFFFFF","25","小比崽子好多啊","1518002341","651db729"
"930","17.459","R2L","FFFFFF","25","无意冒犯","1567247144","4d3dcb22"
"931","17.196","R2L","FFFFFF","25","不开玩笑，当年我看的想睡觉","1521014081","2f18bf5b"
"932","21.627","R2L","FFFFFF","25","妈耶，这身材葫芦一样，你们竟然说怕啊，多单身几年你们就不这样说了","1512438308","8ea5a39a"
"933","19.015","R2L","E70012","25","我就看我今年12????","1512399181","7582d43c"
"934","20.241","R2L","FFFFFF","25","看完就回不了家","1562245614","d023236a"
"935","19.6","TOP","E70012","25","15岁的我很慌","1513478165","1ffdb22c"
"936","19.987","R2L","FFFFFF","25","我13(◍•͈⌔•͈◍)","1517997424","d9f5160"
"937","15.13","R2L","FFFFFF","25","前两天刚满十八周岁","1512384570","9e98afc"
"938","13.685","R2L","FFFFFF","25","。。。","1534398121","abc9d5ae"
"939","14.666","R2L","FFFFFF","25","初二看的午夜凶铃，感觉还行","1512435963","4fa7d9a0"
"940","12.2","R2L","FFFFFF","25","慌","1513440301","6f8ca5bc"
"941","16.159","TOP","FFFFFF","25","在下1.8岁（滑稽）","1513410330","389a0b6e"
"942","13.843","R2L","FFFFFF","25","其实小说才好看","1516853840","5402b7af"
"943","14.82","TOP","E70012","25","拔刀吧   贞子我老婆","1517116486","3adce685"
"944","14.177","TOP","00FF66","25","30岁以上成年儿童路过","1512652703","9b46f243"
"945","15.144","R2L","FFFFFF","25","这是大龄儿童还是老年儿童","1527986808","42932241"
"946","16.604","R2L","00A0EA","25","啊突然膝盖好疼","1512385236","b221e76f"
